CULTIVO,Tiempo en semillero,Tipo de bandeja,Tiempo a cosecha,Estado,Semana,Cantidad
Repollo Morado,28,NA,NA,Siembra,28,NA
Repollo Morado,28,NA,NA,Trasplante,28,NA
Repollo Morado,28,NA,NA,Plan,29,NA
Repollo Morado,28,NA,NA,Siembra,29,NA
Repollo Morado,28,NA,NA,Trasplante,29,NA
Repollo Morado,28,NA,NA,Plan,30,NA
Repollo Morado,28,NA,NA,Siembra,30,NA
Repollo Morado,28,NA,NA,Trasplante,30,NA
Repollo Morado,28,NA,NA,Plan,31,NA
Repollo Morado,28,NA,NA,Siembra,31,NA
Repollo Morado,28,NA,NA,Trasplante,31,NA
Repollo Morado,28,NA,NA,Plan,32,NA
Repollo Morado,28,NA,NA,Siembra,32,NA
Repollo Morado,28,NA,NA,Trasplante,32,NA
Repollo Morado,28,NA,NA,Plan,33,NA
Repollo Morado,28,NA,NA,Siembra,33,NA
Repollo Morado,28,NA,NA,Trasplante,33,NA
Repollo Morado,28,NA,NA,Plan,34,NA
Repollo Morado,28,NA,NA,Siembra,34,NA
Repollo Morado,28,NA,NA,Trasplante,34,NA
Repollo Morado,28,NA,NA,Plan,35,NA
Repollo Morado,28,NA,NA,Siembra,35,NA
Repollo Morado,28,NA,NA,Trasplante,35,NA
Repollo Morado,28,NA,NA,Plan,36,NA
Repollo Morado,28,NA,NA,Siembra,36,NA
Repollo Morado,28,NA,NA,Trasplante,36,NA
Repollo Morado,28,NA,NA,Plan,37,NA
Repollo Morado,28,NA,NA,Siembra,37,NA
Repollo Morado,28,NA,NA,Trasplante,37,NA
Repollo Morado,28,NA,NA,Plan,38,NA
Repollo Morado,28,NA,NA,Siembra,38,NA
Repollo Morado,28,NA,NA,Trasplante,38,NA
Repollo Morado,28,NA,NA,Plan,39,NA
Repollo Morado,28,NA,NA,Siembra,39,NA
Repollo Morado,28,NA,NA,Trasplante,39,NA
Repollo Morado,28,NA,NA,Plan,40,NA
Repollo Morado,28,NA,NA,Siembra,40,NA
Repollo Morado,28,NA,NA,Trasplante,40,NA
Repollo Morado,28,NA,NA,Plan,41,NA
Repollo Morado,28,NA,NA,Siembra,41,NA
Repollo Morado,28,NA,NA,Trasplante,41,NA
Repollo Morado,28,NA,NA,Plan,42,NA
Repollo Morado,28,NA,NA,Siembra,42,NA
Repollo Morado,28,NA,NA,Trasplante,42,NA
Repollo Morado,28,NA,NA,Plan,43,NA
Repollo Morado,28,NA,NA,Siembra,43,NA
Repollo Morado,28,NA,NA,Trasplante,43,NA
Repollo Morado,28,NA,NA,Plan,44,NA
Repollo Morado,28,NA,NA,Siembra,44,NA
Repollo Morado,28,NA,NA,Trasplante,44,NA
Repollo Morado,28,NA,NA,Plan,45,NA
Repollo Morado,28,NA,NA,Siembra,45,NA
Repollo Morado,28,NA,NA,Trasplante,45,NA
Repollo Morado,28,NA,NA,Plan,46,NA
Repollo Morado,28,NA,NA,Siembra,46,NA
Repollo Morado,28,NA,NA,Trasplante,46,NA
Repollo Morado,28,NA,NA,Plan,47,NA
Repollo Morado,28,NA,NA,Siembra,47,NA
Repollo Morado,28,NA,NA,Trasplante,47,NA
Repollo Morado,28,NA,NA,Plan,48,NA
Repollo Morado,28,NA,NA,Siembra,48,NA
Repollo Morado,28,NA,NA,Trasplante,48,NA
Repollo Morado,28,NA,NA,Plan,49,NA
Repollo Morado,28,NA,NA,Siembra,49,NA
Repollo Morado,28,NA,NA,Trasplante,49,NA
Repollo Morado,28,NA,NA,Plan,50,NA
Repollo Morado,28,NA,NA,Siembra,50,NA
Repollo Morado,28,NA,NA,Trasplante,50,NA
Repollo Morado,28,NA,NA,Plan,51,NA
Repollo Morado,28,NA,NA,Siembra,51,NA
Repollo Morado,28,NA,NA,Trasplante,51,NA
Repollo Morado,28,NA,NA,Plan,52,NA
Repollo Morado,28,NA,NA,Siembra,52,NA
Repollo Morado,28,NA,NA,Trasplante,52,NA
Repollitas,28,NA,NA,Plan,6,NA
Repollitas,28,NA,NA,Siembra,6,NA
Repollitas,28,NA,NA,Trasplante,6,NA
Repollitas,28,NA,NA,Plan,7,NA
Repollitas,28,NA,NA,Siembra,7,NA
Repollitas,28,NA,NA,Trasplante,7,NA
Repollitas,28,NA,NA,Plan,8,NA
Repollitas,28,NA,NA,Siembra,8,NA
Repollitas,28,NA,NA,Trasplante,8,NA
Repollitas,28,NA,NA,Plan,9,NA
Repollitas,28,NA,NA,Siembra,9,NA
Repollitas,28,NA,NA,Trasplante,9,NA
Repollitas,28,NA,NA,Plan,10,NA
Repollitas,28,NA,NA,Siembra,10,NA
Repollitas,28,NA,NA,Trasplante,10,NA
Repollitas,28,NA,NA,Plan,11,NA
Repollitas,28,NA,NA,Siembra,11,NA
Repollitas,28,NA,NA,Trasplante,11,NA
Repollitas,28,NA,NA,Plan,12,NA
Repollitas,28,NA,NA,Siembra,12,NA
Repollitas,28,NA,NA,Trasplante,12,NA
Repollitas,28,NA,NA,Plan,13,NA
Repollitas,28,NA,NA,Siembra,13,NA
Repollitas,28,NA,NA,Trasplante,13,NA
Repollitas,28,NA,NA,Plan,14,NA
Repollitas,28,NA,NA,Siembra,14,NA
Repollitas,28,NA,NA,Trasplante,14,NA
Repollitas,28,NA,NA,Plan,15,NA
Repollitas,28,NA,NA,Siembra,15,NA
Repollitas,28,NA,NA,Trasplante,15,NA
Repollitas,28,NA,NA,Plan,16,NA
Repollitas,28,NA,NA,Siembra,16,NA
Repollitas,28,NA,NA,Trasplante,16,NA
Repollitas,28,NA,NA,Plan,17,NA
Repollitas,28,NA,NA,Siembra,17,NA
Repollitas,28,NA,NA,Trasplante,17,NA
Repollitas,28,NA,NA,Plan,18,NA
Repollitas,28,NA,NA,Siembra,18,NA
Repollitas,28,NA,NA,Trasplante,18,NA
Repollitas,28,NA,NA,Plan,19,NA
Repollitas,28,NA,NA,Siembra,19,NA
Repollitas,28,NA,NA,Trasplante,19,NA
Repollitas,28,NA,NA,Plan,20,NA
Repollitas,28,NA,NA,Siembra,20,NA
Repollitas,28,NA,NA,Trasplante,20,NA
Repollitas,28,NA,NA,Plan,21,NA
Repollitas,28,NA,NA,Siembra,21,NA
Repollitas,28,NA,NA,Trasplante,21,NA
Repollitas,28,NA,NA,Plan,22,NA
Repollitas,28,NA,NA,Siembra,22,NA
Repollitas,28,NA,NA,Trasplante,22,NA
Repollitas,28,NA,NA,Plan,23,NA
Repollitas,28,NA,NA,Siembra,23,NA
Repollitas,28,NA,NA,Trasplante,23,NA
Repollitas,28,NA,NA,Plan,24,NA
Repollitas,28,NA,NA,Siembra,24,NA
Repollitas,28,NA,NA,Trasplante,24,NA
Repollitas,28,NA,NA,Plan,25,NA
Repollitas,28,NA,NA,Siembra,25,NA
Repollitas,28,NA,NA,Trasplante,25,NA
Repollitas,28,NA,NA,Plan,26,NA
Repollitas,28,NA,NA,Siembra,26,NA
Repollitas,28,NA,NA,Trasplante,26,NA
Repollitas,28,NA,NA,Plan,27,NA
Repollitas,28,NA,NA,Siembra,27,NA
Repollitas,28,NA,NA,Trasplante,27,NA
Repollitas,28,NA,NA,Plan,28,NA
Repollitas,28,NA,NA,Siembra,28,NA
Repollitas,28,NA,NA,Trasplante,28,NA
Repollitas,28,NA,NA,Plan,29,NA
Repollitas,28,NA,NA,Siembra,29,NA
Repollitas,28,NA,NA,Trasplante,29,NA
Repollitas,28,NA,NA,Plan,30,NA
Repollitas,28,NA,NA,Siembra,30,NA
Repollitas,28,NA,NA,Trasplante,30,NA
Repollitas,28,NA,NA,Plan,31,NA
Repollitas,28,NA,NA,Siembra,31,NA
Repollitas,28,NA,NA,Trasplante,31,NA
Repollitas,28,NA,NA,Plan,32,NA
Repollitas,28,NA,NA,Siembra,32,NA
Repollitas,28,NA,NA,Trasplante,32,NA
Repollitas,28,NA,NA,Plan,33,NA
Repollitas,28,NA,NA,Siembra,33,NA
Repollitas,28,NA,NA,Trasplante,33,NA
Repollitas,28,NA,NA,Plan,34,NA
Repollitas,28,NA,NA,Siembra,34,NA
Repollitas,28,NA,NA,Trasplante,34,NA
Repollitas,28,NA,NA,Plan,35,NA
Repollitas,28,NA,NA,Siembra,35,NA
Repollitas,28,NA,NA,Trasplante,35,NA
Repollitas,28,NA,NA,Plan,36,NA
Repollitas,28,NA,NA,Siembra,36,NA
Repollitas,28,NA,NA,Trasplante,36,NA
Repollitas,28,NA,NA,Plan,37,NA
Repollitas,28,NA,NA,Siembra,37,NA
Repollitas,28,NA,NA,Trasplante,37,NA
Repollitas,28,NA,NA,Plan,38,NA
Repollitas,28,NA,NA,Siembra,38,NA
Repollitas,28,NA,NA,Trasplante,38,NA
Repollitas,28,NA,NA,Plan,39,NA
Repollitas,28,NA,NA,Siembra,39,NA
Repollitas,28,NA,NA,Trasplante,39,NA
Repollitas,28,NA,NA,Plan,40,NA
Repollitas,28,NA,NA,Siembra,40,NA
Repollitas,28,NA,NA,Trasplante,40,NA
Repollitas,28,NA,NA,Plan,41,NA
Repollitas,28,NA,NA,Siembra,41,NA
Repollitas,28,NA,NA,Trasplante,41,NA
Repollitas,28,NA,NA,Plan,42,NA
Repollitas,28,NA,NA,Siembra,42,NA
Repollitas,28,NA,NA,Trasplante,42,NA
Repollitas,28,NA,NA,Plan,43,NA
Repollitas,28,NA,NA,Siembra,43,NA
Repollitas,28,NA,NA,Trasplante,43,NA
Repollitas,28,NA,NA,Plan,44,NA
Repollitas,28,NA,NA,Siembra,44,NA
Repollitas,28,NA,NA,Trasplante,44,NA
Repollitas,28,NA,NA,Plan,45,NA
Repollitas,28,NA,NA,Siembra,45,NA
Repollitas,28,NA,NA,Trasplante,45,NA
Repollitas,28,NA,NA,Plan,46,NA
Repollitas,28,NA,NA,Siembra,46,NA
Repollitas,28,NA,NA,Trasplante,46,NA
Repollitas,28,NA,NA,Plan,47,NA
Repollitas,28,NA,NA,Siembra,47,NA
Repollitas,28,NA,NA,Trasplante,47,NA
Repollitas,28,NA,NA,Plan,48,NA
Repollitas,28,NA,NA,Siembra,48,NA
Repollitas,28,NA,NA,Trasplante,48,NA
Repollitas,28,NA,NA,Plan,49,NA
Repollitas,28,NA,NA,Siembra,49,NA
Repollitas,28,NA,NA,Trasplante,49,NA
Repollitas,28,NA,NA,Plan,50,NA
Repollitas,28,NA,NA,Siembra,50,NA
Repollitas,28,NA,NA,Trasplante,50,NA
Repollitas,28,NA,NA,Plan,51,NA
Repollitas,28,NA,NA,Siembra,51,NA
Repollitas,28,NA,NA,Trasplante,51,NA
Repollitas,28,NA,NA,Plan,52,NA
Repollitas,28,NA,NA,Siembra,52,NA
Repollitas,28,NA,NA,Trasplante,52,NA
Tomate Chonto,35,NA,NA,Plan,6,NA
Tomate Chonto,35,NA,NA,Siembra,6,NA
Tomate Chonto,35,NA,NA,Trasplante,6,NA
Tomate Chonto,35,NA,NA,Plan,7,NA
Tomate Chonto,35,NA,NA,Siembra,7,NA
Tomate Chonto,35,NA,NA,Trasplante,7,NA
Tomate Chonto,35,NA,NA,Plan,8,NA
Tomate Chonto,35,NA,NA,Siembra,8,NA
Tomate Chonto,35,NA,NA,Trasplante,8,NA
Tomate Chonto,35,NA,NA,Plan,9,NA
Tomate Chonto,35,NA,NA,Siembra,9,NA
Tomate Chonto,35,NA,NA,Trasplante,9,NA
Tomate Chonto,35,NA,NA,Plan,10,NA
Tomate Chonto,35,NA,NA,Siembra,10,NA
Tomate Chonto,35,NA,NA,Trasplante,10,NA
Tomate Chonto,35,NA,NA,Plan,11,NA
Tomate Chonto,35,NA,NA,Siembra,11,NA
Tomate Chonto,35,NA,NA,Trasplante,11,NA
Tomate Chonto,35,NA,NA,Plan,12,NA
Tomate Chonto,35,NA,NA,Siembra,12,NA
Tomate Chonto,35,NA,NA,Trasplante,12,NA
Tomate Chonto,35,NA,NA,Plan,13,NA
Tomate Chonto,35,NA,NA,Siembra,13,NA
Tomate Chonto,35,NA,NA,Trasplante,13,NA
Tomate Chonto,35,NA,NA,Plan,14,NA
Tomate Chonto,35,NA,NA,Siembra,14,NA
Tomate Chonto,35,NA,NA,Trasplante,14,NA
Tomate Chonto,35,NA,NA,Plan,15,NA
Tomate Chonto,35,NA,NA,Siembra,15,NA
Tomate Chonto,35,NA,NA,Trasplante,15,NA
Tomate Chonto,35,NA,NA,Plan,16,NA
Tomate Chonto,35,NA,NA,Siembra,16,NA
Tomate Chonto,35,NA,NA,Trasplante,16,NA
Tomate Chonto,35,NA,NA,Plan,17,NA
Tomate Chonto,35,NA,NA,Siembra,17,NA
Tomate Chonto,35,NA,NA,Trasplante,17,NA
Tomate Chonto,35,NA,NA,Plan,18,NA
Tomate Chonto,35,NA,NA,Siembra,18,NA
Tomate Chonto,35,NA,NA,Trasplante,18,NA
Tomate Chonto,35,NA,NA,Plan,19,NA
Tomate Chonto,35,NA,NA,Siembra,19,NA
Tomate Chonto,35,NA,NA,Trasplante,19,NA
Tomate Chonto,35,NA,NA,Plan,20,NA
Tomate Chonto,35,NA,NA,Siembra,20,NA
Tomate Chonto,35,NA,NA,Trasplante,20,NA
Tomate Chonto,35,NA,NA,Plan,21,NA
Tomate Chonto,35,NA,NA,Siembra,21,NA
Tomate Chonto,35,NA,NA,Trasplante,21,NA
Tomate Chonto,35,NA,NA,Plan,22,NA
Tomate Chonto,35,NA,NA,Siembra,22,NA
Tomate Chonto,35,NA,NA,Trasplante,22,NA
Tomate Chonto,35,NA,NA,Plan,23,NA
Tomate Chonto,35,NA,NA,Siembra,23,NA
Tomate Chonto,35,NA,NA,Trasplante,23,NA
Tomate Chonto,35,NA,NA,Plan,24,NA
Tomate Chonto,35,NA,NA,Siembra,24,NA
Tomate Chonto,35,NA,NA,Trasplante,24,NA
Tomate Chonto,35,NA,NA,Plan,25,NA
Tomate Chonto,35,NA,NA,Siembra,25,NA
Tomate Chonto,35,NA,NA,Trasplante,25,NA
Tomate Chonto,35,NA,NA,Plan,26,NA
Tomate Chonto,35,NA,NA,Siembra,26,NA
Tomate Chonto,35,NA,NA,Trasplante,26,NA
Tomate Chonto,35,NA,NA,Plan,27,NA
Tomate Chonto,35,NA,NA,Siembra,27,NA
Tomate Chonto,35,NA,NA,Trasplante,27,NA
Tomate Chonto,35,NA,NA,Plan,28,NA
Tomate Chonto,35,NA,NA,Siembra,28,NA
Tomate Chonto,35,NA,NA,Trasplante,28,NA
Tomate Chonto,35,NA,NA,Plan,29,NA
Tomate Chonto,35,NA,NA,Siembra,29,NA
Tomate Chonto,35,NA,NA,Trasplante,29,NA
Tomate Chonto,35,NA,NA,Plan,30,NA
Tomate Chonto,35,NA,NA,Siembra,30,NA
Tomate Chonto,35,NA,NA,Trasplante,30,NA
Tomate Chonto,35,NA,NA,Plan,31,NA
Tomate Chonto,35,NA,NA,Siembra,31,NA
Tomate Chonto,35,NA,NA,Trasplante,31,NA
Tomate Chonto,35,NA,NA,Plan,32,NA
Tomate Chonto,35,NA,NA,Siembra,32,NA
Tomate Chonto,35,NA,NA,Trasplante,32,NA
Tomate Chonto,35,NA,NA,Plan,33,NA
Tomate Chonto,35,NA,NA,Siembra,33,NA
Tomate Chonto,35,NA,NA,Trasplante,33,NA
Tomate Chonto,35,NA,NA,Plan,34,NA
Tomate Chonto,35,NA,NA,Siembra,34,NA
Tomate Chonto,35,NA,NA,Trasplante,34,NA
Tomate Chonto,35,NA,NA,Plan,35,NA
Tomate Chonto,35,NA,NA,Siembra,35,NA
Tomate Chonto,35,NA,NA,Trasplante,35,NA
Tomate Chonto,35,NA,NA,Plan,36,NA
Tomate Chonto,35,NA,NA,Siembra,36,NA
Tomate Chonto,35,NA,NA,Trasplante,36,NA
Tomate Chonto,35,NA,NA,Plan,37,NA
Tomate Chonto,35,NA,NA,Siembra,37,NA
Tomate Chonto,35,NA,NA,Trasplante,37,NA
Tomate Chonto,35,NA,NA,Plan,38,NA
Tomate Chonto,35,NA,NA,Siembra,38,NA
Tomate Chonto,35,NA,NA,Trasplante,38,NA
Tomate Chonto,35,NA,NA,Plan,39,NA
Tomate Chonto,35,NA,NA,Siembra,39,NA
Tomate Chonto,35,NA,NA,Trasplante,39,NA
Tomate Chonto,35,NA,NA,Plan,40,NA
Tomate Chonto,35,NA,NA,Siembra,40,NA
Tomate Chonto,35,NA,NA,Trasplante,40,NA
Tomate Chonto,35,NA,NA,Plan,41,NA
Tomate Chonto,35,NA,NA,Siembra,41,NA
Tomate Chonto,35,NA,NA,Trasplante,41,NA
Tomate Chonto,35,NA,NA,Plan,42,NA
Tomate Chonto,35,NA,NA,Siembra,42,NA
Tomate Chonto,35,NA,NA,Trasplante,42,NA
Tomate Chonto,35,NA,NA,Plan,43,NA
Tomate Chonto,35,NA,NA,Siembra,43,NA
Tomate Chonto,35,NA,NA,Trasplante,43,NA
Tomate Chonto,35,NA,NA,Plan,44,NA
Tomate Chonto,35,NA,NA,Siembra,44,NA
Tomate Chonto,35,NA,NA,Trasplante,44,NA
Tomate Chonto,35,NA,NA,Plan,45,NA
Tomate Chonto,35,NA,NA,Siembra,45,NA
Tomate Chonto,35,NA,NA,Trasplante,45,NA
Tomate Chonto,35,NA,NA,Plan,46,NA
Tomate Chonto,35,NA,NA,Siembra,46,NA
Tomate Chonto,35,NA,NA,Trasplante,46,NA
Tomate Chonto,35,NA,NA,Plan,47,NA
Tomate Chonto,35,NA,NA,Siembra,47,NA
Tomate Chonto,35,NA,NA,Trasplante,47,NA
Tomate Chonto,35,NA,NA,Plan,48,NA
Tomate Chonto,35,NA,NA,Siembra,48,NA
Tomate Chonto,35,NA,NA,Trasplante,48,NA
Tomate Chonto,35,NA,NA,Plan,49,NA
Tomate Chonto,35,NA,NA,Siembra,49,NA
Tomate Chonto,35,NA,NA,Trasplante,49,NA
Tomate Chonto,35,NA,NA,Plan,50,NA
Tomate Chonto,35,NA,NA,Siembra,50,NA
Tomate Chonto,35,NA,NA,Trasplante,50,NA
Tomate Chonto,35,NA,NA,Plan,51,NA
Tomate Chonto,35,NA,NA,Siembra,51,NA
Tomate Chonto,35,NA,NA,Trasplante,51,NA
Tomate Chonto,35,NA,NA,Plan,52,NA
Tomate Chonto,35,NA,NA,Siembra,52,NA
Tomate Chonto,35,NA,NA,Trasplante,52,NA
Tomate Milano,35,NA,NA,Plan,6,NA
Tomate Milano,35,NA,NA,Siembra,6,NA
Tomate Milano,35,NA,NA,Trasplante,6,NA
Tomate Milano,35,NA,NA,Plan,7,NA
Tomate Milano,35,NA,NA,Siembra,7,NA
Tomate Milano,35,NA,NA,Trasplante,7,NA
Tomate Milano,35,NA,NA,Plan,8,NA
Tomate Milano,35,NA,NA,Siembra,8,NA
Tomate Milano,35,NA,NA,Trasplante,8,NA
Tomate Milano,35,NA,NA,Plan,9,NA
Tomate Milano,35,NA,NA,Siembra,9,NA
Tomate Milano,35,NA,NA,Trasplante,9,NA
Tomate Milano,35,NA,NA,Plan,10,NA
Tomate Milano,35,NA,NA,Siembra,10,NA
Tomate Milano,35,NA,NA,Trasplante,10,NA
Tomate Milano,35,NA,NA,Plan,11,NA
Tomate Milano,35,NA,NA,Siembra,11,NA
Tomate Milano,35,NA,NA,Trasplante,11,NA
Tomate Milano,35,NA,NA,Plan,12,NA
Tomate Milano,35,NA,NA,Siembra,12,NA
Tomate Milano,35,NA,NA,Trasplante,12,NA
Tomate Milano,35,NA,NA,Plan,13,NA
Tomate Milano,35,NA,NA,Siembra,13,NA
Tomate Milano,35,NA,NA,Trasplante,13,NA
Tomate Milano,35,NA,NA,Plan,14,NA
Tomate Milano,35,NA,NA,Siembra,14,NA
Tomate Milano,35,NA,NA,Trasplante,14,NA
Tomate Milano,35,NA,NA,Plan,15,NA
Tomate Milano,35,NA,NA,Siembra,15,NA
Tomate Milano,35,NA,NA,Trasplante,15,NA
Tomate Milano,35,NA,NA,Plan,16,NA
Tomate Milano,35,NA,NA,Siembra,16,NA
Tomate Milano,35,NA,NA,Trasplante,16,NA
Tomate Milano,35,NA,NA,Plan,17,NA
Tomate Milano,35,NA,NA,Siembra,17,NA
Tomate Milano,35,NA,NA,Trasplante,17,NA
Tomate Milano,35,NA,NA,Plan,18,NA
Tomate Milano,35,NA,NA,Siembra,18,NA
Tomate Milano,35,NA,NA,Trasplante,18,NA
Tomate Milano,35,NA,NA,Plan,19,NA
Tomate Milano,35,NA,NA,Siembra,19,NA
Tomate Milano,35,NA,NA,Trasplante,19,NA
Tomate Milano,35,NA,NA,Plan,20,NA
Tomate Milano,35,NA,NA,Siembra,20,NA
Tomate Milano,35,NA,NA,Trasplante,20,NA
Tomate Milano,35,NA,NA,Plan,21,NA
Tomate Milano,35,NA,NA,Siembra,21,NA
Tomate Milano,35,NA,NA,Trasplante,21,NA
Tomate Milano,35,NA,NA,Plan,22,NA
Tomate Milano,35,NA,NA,Siembra,22,NA
Tomate Milano,35,NA,NA,Trasplante,22,NA
Tomate Milano,35,NA,NA,Plan,23,NA
Tomate Milano,35,NA,NA,Siembra,23,NA
Tomate Milano,35,NA,NA,Trasplante,23,NA
Tomate Milano,35,NA,NA,Plan,24,NA
Tomate Milano,35,NA,NA,Siembra,24,NA
Tomate Milano,35,NA,NA,Trasplante,24,NA
Tomate Milano,35,NA,NA,Plan,25,NA
Tomate Milano,35,NA,NA,Siembra,25,NA
Tomate Milano,35,NA,NA,Trasplante,25,NA
Tomate Milano,35,NA,NA,Plan,26,NA
Tomate Milano,35,NA,NA,Siembra,26,NA
Tomate Milano,35,NA,NA,Trasplante,26,NA
Tomate Milano,35,NA,NA,Plan,27,NA
Tomate Milano,35,NA,NA,Siembra,27,NA
Tomate Milano,35,NA,NA,Trasplante,27,NA
Tomate Milano,35,NA,NA,Plan,28,NA
Tomate Milano,35,NA,NA,Siembra,28,NA
Tomate Milano,35,NA,NA,Trasplante,28,NA
Tomate Milano,35,NA,NA,Plan,29,NA
Tomate Milano,35,NA,NA,Siembra,29,NA
Tomate Milano,35,NA,NA,Trasplante,29,NA
Tomate Milano,35,NA,NA,Plan,30,NA
Tomate Milano,35,NA,NA,Siembra,30,NA
Tomate Milano,35,NA,NA,Trasplante,30,NA
Tomate Milano,35,NA,NA,Plan,31,NA
Tomate Milano,35,NA,NA,Siembra,31,NA
Tomate Milano,35,NA,NA,Trasplante,31,NA
Tomate Milano,35,NA,NA,Plan,32,NA
Tomate Milano,35,NA,NA,Siembra,32,NA
Tomate Milano,35,NA,NA,Trasplante,32,NA
Tomate Milano,35,NA,NA,Plan,33,NA
Tomate Milano,35,NA,NA,Siembra,33,NA
Tomate Milano,35,NA,NA,Trasplante,33,NA
Tomate Milano,35,NA,NA,Plan,34,NA
Tomate Milano,35,NA,NA,Siembra,34,NA
Tomate Milano,35,NA,NA,Trasplante,34,NA
Tomate Milano,35,NA,NA,Plan,35,NA
Tomate Milano,35,NA,NA,Siembra,35,NA
Tomate Milano,35,NA,NA,Trasplante,35,NA
Tomate Milano,35,NA,NA,Plan,36,NA
Tomate Milano,35,NA,NA,Siembra,36,NA
Tomate Milano,35,NA,NA,Trasplante,36,NA
Tomate Milano,35,NA,NA,Plan,37,NA
Tomate Milano,35,NA,NA,Siembra,37,NA
Tomate Milano,35,NA,NA,Trasplante,37,NA
Tomate Milano,35,NA,NA,Plan,38,NA
Tomate Milano,35,NA,NA,Siembra,38,NA
Tomate Milano,35,NA,NA,Trasplante,38,NA
Tomate Milano,35,NA,NA,Plan,39,NA
Tomate Milano,35,NA,NA,Siembra,39,NA
Tomate Milano,35,NA,NA,Trasplante,39,NA
Tomate Milano,35,NA,NA,Plan,40,NA
Tomate Milano,35,NA,NA,Siembra,40,NA
Tomate Milano,35,NA,NA,Trasplante,40,NA
Tomate Milano,35,NA,NA,Plan,41,NA
Tomate Milano,35,NA,NA,Siembra,41,NA
Tomate Milano,35,NA,NA,Trasplante,41,NA
Tomate Milano,35,NA,NA,Plan,42,NA
Tomate Milano,35,NA,NA,Siembra,42,NA
Tomate Milano,35,NA,NA,Trasplante,42,NA
Tomate Milano,35,NA,NA,Plan,43,NA
Tomate Milano,35,NA,NA,Siembra,43,NA
Tomate Milano,35,NA,NA,Trasplante,43,NA
Tomate Milano,35,NA,NA,Plan,44,NA
Tomate Milano,35,NA,NA,Siembra,44,NA
Tomate Milano,35,NA,NA,Trasplante,44,NA
Tomate Milano,35,NA,NA,Plan,45,NA
Tomate Milano,35,NA,NA,Siembra,45,NA
Tomate Milano,35,NA,NA,Trasplante,45,NA
Tomate Milano,35,NA,NA,Plan,46,NA
Tomate Milano,35,NA,NA,Siembra,46,NA
Tomate Milano,35,NA,NA,Trasplante,46,NA
Tomate Milano,35,NA,NA,Plan,47,NA
Tomate Milano,35,NA,NA,Siembra,47,NA
Tomate Milano,35,NA,NA,Trasplante,47,NA
Tomate Milano,35,NA,NA,Plan,48,NA
Tomate Milano,35,NA,NA,Siembra,48,NA
Tomate Milano,35,NA,NA,Trasplante,48,NA
Tomate Milano,35,NA,NA,Plan,49,NA
Tomate Milano,35,NA,NA,Siembra,49,NA
Tomate Milano,35,NA,NA,Trasplante,49,NA
Tomate Milano,35,NA,NA,Plan,50,NA
Tomate Milano,35,NA,NA,Siembra,50,NA
Tomate Milano,35,NA,NA,Trasplante,50,NA
Tomate Milano,35,NA,NA,Plan,51,NA
Tomate Milano,35,NA,NA,Siembra,51,NA
Tomate Milano,35,NA,NA,Trasplante,51,NA
Tomate Milano,35,NA,NA,Plan,52,NA
Tomate Milano,35,NA,NA,Siembra,52,NA
Tomate Milano,35,NA,NA,Trasplante,52,NA
Tomate Cherry,35,NA,NA,Plan,6,NA
Tomate Cherry,35,NA,NA,Siembra,6,NA
Tomate Cherry,35,NA,NA,Trasplante,6,NA
Tomate Cherry,35,NA,NA,Plan,7,NA
Tomate Cherry,35,NA,NA,Siembra,7,NA
Tomate Cherry,35,NA,NA,Trasplante,7,NA
Tomate Cherry,35,NA,NA,Plan,8,NA
Tomate Cherry,35,NA,NA,Siembra,8,NA
Tomate Cherry,35,NA,NA,Trasplante,8,NA
Tomate Cherry,35,NA,NA,Plan,9,NA
Tomate Cherry,35,NA,NA,Siembra,9,NA
Tomate Cherry,35,NA,NA,Trasplante,9,NA
Tomate Cherry,35,NA,NA,Plan,10,NA
Tomate Cherry,35,NA,NA,Siembra,10,NA
Tomate Cherry,35,NA,NA,Trasplante,10,NA
Tomate Cherry,35,NA,NA,Plan,11,NA
Tomate Cherry,35,NA,NA,Siembra,11,NA
Tomate Cherry,35,NA,NA,Trasplante,11,NA
Tomate Cherry,35,NA,NA,Plan,12,NA
Tomate Cherry,35,NA,NA,Siembra,12,NA
Tomate Cherry,35,NA,NA,Trasplante,12,NA
Tomate Cherry,35,NA,NA,Plan,13,NA
Tomate Cherry,35,NA,NA,Siembra,13,NA
Tomate Cherry,35,NA,NA,Trasplante,13,NA
Tomate Cherry,35,NA,NA,Plan,14,NA
Tomate Cherry,35,NA,NA,Siembra,14,NA
Tomate Cherry,35,NA,NA,Trasplante,14,NA
Tomate Cherry,35,NA,NA,Plan,15,NA
Tomate Cherry,35,NA,NA,Siembra,15,NA
Tomate Cherry,35,NA,NA,Trasplante,15,NA
Tomate Cherry,35,NA,NA,Plan,16,NA
Tomate Cherry,35,NA,NA,Siembra,16,NA
Tomate Cherry,35,NA,NA,Trasplante,16,NA
Tomate Cherry,35,NA,NA,Plan,17,NA
Tomate Cherry,35,NA,NA,Siembra,17,NA
Tomate Cherry,35,NA,NA,Trasplante,17,NA
Tomate Cherry,35,NA,NA,Plan,18,NA
Tomate Cherry,35,NA,NA,Siembra,18,NA
Tomate Cherry,35,NA,NA,Trasplante,18,NA
Tomate Cherry,35,NA,NA,Plan,19,NA
Tomate Cherry,35,NA,NA,Siembra,19,NA
Tomate Cherry,35,NA,NA,Trasplante,19,NA
Tomate Cherry,35,NA,NA,Plan,20,NA
